# Column definitions:   
# trait : GWAS phenotype
# CredibleSet : credible set ID for trait
# CredibleSet.AnyCodingVariant : TRUE if credible set contains a variant overlapping a coding sequence
# CredibleSet.AnySpliceSiteVariant : TRUE if credible set contains a variant within 10bp of a splice site of a coding gene
# CredibleSet.NoncodingWithSigVariant : TRUE if credible set does not contain a coding or splice site variant, and if it contains at least one variant with variant score above the specified threshold
# CredibleSet.AnyPrediction : TRUE if credible set has a prediction for this method
# CredibleSet.nNearbyGenes : Number of genes within distance threshold
# TargetGene : Gene Symbol
# TargetGene.chr : chromosome
# TargetGene.TSS : coordinate of gene transcription start site
# DistanceToTSS : Distance from best variant to the transcription start site
# DistanceToTSSRank : Rank among genes of the distance from best variant to the transcription start site
# Distance : Distance from best variant to the gene body
# DistanceRank : Rank among genes of the distance from best variant to the gene body
# GeneScore.* : Max score for this gene across cell types and variants
# CellTypes.* : Cell types in which the prediction is made
# Variants.* : Variants with variant scores above threshold responsible for the prediction
# GeneRank.* : Rank of the prediction score for this gene among other genes in the credible set
# GenePrediction.* : TRUE if gene is the gene with the max by this predictor for the credible set
# GenePredictionMax.* : TRUE if gene has the maximum score for this credible set
trait	CredibleSet	CredibleSet.AnyCodingVariant	CredibleSet.AnySpliceSiteVariant	CredibleSet.NoncodingWithSigVariant	CredibleSet.AnyPrediction	CredibleSet.nNearbyGenes	TargetGene	TargetGene.chr	TargetGene.TSS	DistanceToTSS	DistanceToTSSRank	Distance	DistanceRank	GeneScore.ABC	CellTypes.ABC	Variants.ABC	GeneRank.ABC	GenePrediction.ABC	GenePredictionMax.ABC
IBD	Huang2017-nonFm196	FALSE	FALSE	TRUE	NA	21	CEBPG	chr19	33865429	130851	5	130850	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm196	FALSE	FALSE	TRUE	NA	21	PEPD	chr19	34012799	278221	10	143275	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm196	FALSE	FALSE	TRUE	NA	21	CHST8	chr19	34112872	378294	12	378293	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm196	FALSE	FALSE	TRUE	NA	21	KCTD15	chr19	34287750	553172	15	553171	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm196	FALSE	FALSE	TRUE	NA	21	LSM14A	chr19	34663351	928773	21	928772	21	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	GPR161	chr1	168105945	1627621	23	1627621	23	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	TIPRL	chr1	168148082	1585484	22	1571933	22	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	SFT2D2	chr1	168195254	1538312	21	1521478	21	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	TBX19	chr1	168250277	1483289	20	1449902	20	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	XCL2	chr1	168513235	1220331	19	1220331	19	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	XCL1	chr1	168545710	1187856	18	1182251	18	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	DPT	chr1	168698442	1035124	17	1035124	17	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	ATP1B1	chr1	169075946	657620	14	631606	14	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	BLZF1	chr1	169337116	396450	13	367786	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	NME7	chr1	169337201	396365	12	396365	13	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	CCDC181	chr1	169396712	336854	10	336854	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	SLC19A2	chr1	169455208	278358	8	278358	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	F5	chr1	169555769	177797	7	177797	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	SELP	chr1	169599377	134189	6	134189	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	SELL	chr1	169677997	55569	4	55569	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	SELE	chr1	169703220	30346	1	30346	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	METTL18	chr1	169764117	30551	2	28102	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	C1orf112	chr1	169764139	30573	3	30572	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	SCYL3	chr1	169863100	129534	5	88647	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	KIFAP3	chr1	170043879	310313	9	156902	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	METTL11B	chr1	170115187	381621	11	381620	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	GORAB	chr1	170501262	767696	15	767695	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm19	TRUE	FALSE	FALSE	NA	23	PRRX1	chr1	170633312	899746	16	899745	16	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	ZNF644	chr1	91487812	874565	13	874565	14	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	HFM1	chr1	91870426	491951	11	491951	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	CDC7	chr1	91966403	395974	8	371056	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	TGFBR3	chr1	92351836	10541	1	10541	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	BRDT	chr1	92414927	52550	2	52549	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	EPHX4	chr1	92495532	133155	3	133154	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	SETSIP	chr1	92541029	178652	4	177614	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	BTBD8	chr1	92545861	183484	5	183483	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	KIAA1107	chr1	92634414	272037	6	272036	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	C1orf146	chr1	92683572	321195	7	321194	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	RPAP2	chr1	92764521	402144	9	402143	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	GLMN	chr1	92764566	402189	10	349576	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	GFI1	chr1	92949356	586979	12	577939	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	EVI5	chr1	93257961	895584	14	611874	13	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	RPL5	chr1	93297593	935216	15	935215	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	FAM69A	chr1	93427079	1064702	16	945338	16	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	MTF2	chr1	93544791	1182414	17	1182413	17	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	TMED5	chr1	93646246	1283869	18	1252920	18	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	CCDC18	chr1	93646272	1283895	19	1283894	19	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	DR1	chr1	93811477	1449100	20	1449099	20	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm10	TRUE	FALSE	FALSE	NA	21	FNBP1L	chr1	93913687	1551310	21	1551309	21	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	SAMD11	chr1	861120	384248	40	365407	41	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	NOC2L	chr1	894679	350689	38	350689	40	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	KLHL17	chr1	895966	349402	37	344269	38	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	PLEKHN1	chr1	901876	343492	36	334884	37	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	PERM1	chr1	917497	327871	35	327871	36	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	HES4	chr1	935552	309816	33	309816	33	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	ISG15	chr1	948846	296522	31	295449	31	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	AGRN	chr1	955502	289866	29	253869	29	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	RNF223	chr1	1009687	235681	27	235681	28	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	C1orf159	chr1	1051736	193632	24	193632	24	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	TTLL10	chr1	1115076	130292	21	112055	19	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	TNFRSF18	chr1	1142089	103279	17	103279	17	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	TNFRSF4	chr1	1149548	95820	15	95820	16	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	SDF4	chr1	1167447	77921	13	77921	14	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	B3GALT6	chr1	1167628	77740	12	74948	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	C1QTNF12	chr1	1182102	63266	10	63266	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	UBE2J2	chr1	1209234	36134	7	36134	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	SCNN1D	chr1	1215815	29553	6	17959	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	ACAP3	chr1	1243269	2099	2	2099	3	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	PUSL1	chr1	1243959	1409	1	0	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	INTS11	chr1	1260067	14699	3	1595	2	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	CPTP	chr1	1260142	14774	4	14773	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	TAS1R3	chr1	1266725	21357	5	21356	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	DVL1	chr1	1284492	39124	8	25288	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	MXRA8	chr1	1294174	48806	9	42699	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	AURKAIP1	chr1	1310580	65212	11	63740	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	CCNL2	chr1	1334718	89350	14	75721	13	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	MRPL20	chr1	1342693	97325	16	91919	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	ANKRD65	chr1	1356824	111456	18	108430	18	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	TMEM88B	chr1	1361507	116139	19	116138	20	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	VWA1	chr1	1370902	125534	20	125533	21	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	ATAD3C	chr1	1385068	139700	22	139699	22	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	ATAD3B	chr1	1413494	168126	23	168125	23	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	ATAD3A	chr1	1447522	202154	25	202153	25	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	TMEM240	chr1	1475740	230372	26	224788	26	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	SSU72	chr1	1510262	264894	28	231683	27	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	FNDC10	chr1	1535476	290108	30	288018	30	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	MIB2	chr1	1550794	305426	32	305425	32	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	MMP23B	chr1	1567559	322191	34	322190	34	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	SLC35E2B	chr1	1624243	378875	39	347569	39	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	CDK11B	chr1	1655859	410491	41	325233	35	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	CDK11A	chr1	1656004	410636	42	388453	42	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	SLC35E2	chr1	1677438	432070	43	410907	43	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	NADK	chr1	1710297	464929	44	437301	44	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	GNB1	chr1	1822556	577188	45	471354	45	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	CALML6	chr1	1846265	600897	46	600896	46	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	TMEM52	chr1	1850740	605372	47	603659	47	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	CFAP74	chr1	1935276	689908	48	608020	48	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	GABRD	chr1	1950767	705399	49	705398	49	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	PRKCZ	chr1	2005424	760056	50	760055	50	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	FAAP20	chr1	2126214	880846	51	870529	51	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	SKI	chr1	2160133	914765	52	914764	52	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	MORN1	chr1	2323190	1077822	53	1060923	53	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	RER1	chr1	2323213	1077845	54	1077844	54	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm1	TRUE	FALSE	FALSE	NA	55	PEX10	chr1	2344010	1098642	55	1090871	55	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	ZDHHC7	chr16	85045141	944323	13	944323	13	NA	NA	NA	13	FALSE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	KIAA0513	chr16	85061356	928108	12	861636	12	NA	NA	NA	12	FALSE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	FAM92B	chr16	85146114	843350	11	843350	11	NA	NA	NA	8	FALSE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	GSE1	chr16	85646841	342623	6	279652	6	NA	NA	NA	11	FALSE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	GINS2	chr16	85722588	266876	5	266876	5	0.016108	large_intestine_fetal-Roadmap	rs2885363	6	TRUE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	C16orf74	chr16	85784689	204775	4	204775	4	NA	NA	NA	7	FALSE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	EMC8	chr16	85833148	156316	3	156316	3	0.023146	Karpas-422-ENCODE,large_intestine_fetal-Roadmap	rs2885363,rs72807046	2	TRUE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	COX4I1	chr16	85833172	156292	2	148855	2	0.023146	Karpas-422-ENCODE,large_intestine_fetal-Roadmap	rs2885363,rs72807046	2	TRUE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	IRF8	chr16	85932773	56691	1	33253	1	0.035598	Karpas-422-ENCODE,large_intestine_fetal-Roadmap	rs2885363,rs72807046	1	TRUE	TRUE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	FOXF1	chr16	86544132	554668	7	554667	7	0.017512	large_intestine_fetal-Roadmap	rs2885363	4	TRUE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	MTHFSD	chr16	86588841	599377	8	574316	8	0.016656	Karpas-422-ENCODE,large_intestine_fetal-Roadmap	rs2885363,rs72807046	5	TRUE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	FOXC2	chr16	86600856	611392	9	611391	9	NA	NA	NA	9	FALSE	FALSE
IBD	Huang2017-nonFm180	FALSE	FALSE	TRUE	NA	13	FOXL1	chr16	86612114	622650	10	622649	10	NA	NA	NA	10	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	FBXL18	chr7	5553429	991759	26	991759	26	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	ACTB	chr7	5570232	974956	25	974956	25	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	FSCN1	chr7	5632435	912753	24	898901	24	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	RNF216	chr7	5821361	723827	23	723827	23	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	OCM	chr7	5920428	624760	21	619194	21	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	CCZ1	chr7	5938340	606848	20	579585	20	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	PMS2	chr7	6048737	496451	19	496451	19	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	AIMP2	chr7	6048881	496307	18	481723	18	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	ANKRD61	chr7	6071006	474182	17	469005	17	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	EIF2AK1	chr7	6098860	446328	16	446328	16	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	USP42	chr7	6144549	400639	15	343993	15	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	CYTH3	chr7	6312242	232946	11	232946	13	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	FAM220A	chr7	6388590	156598	9	156598	11	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	RAC1	chr7	6414125	131063	7	101590	8	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	DAGLB	chr7	6487643	57545	3	57545	5	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	KDELR2	chr7	6523849	21339	1	21339	4	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	GRID2IP	chr7	6591067	45879	2	0	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	ZDHHC4	chr7	6617064	71876	4	71875	6	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	C7orf26	chr7	6629651	84463	5	84462	7	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	ZNF853	chr7	6655526	110338	6	110337	9	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	ZNF316	chr7	6676952	131764	8	131763	10	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	ZNF12	chr7	6746566	201378	10	182874	12	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	RSPH10B	chr7	6838396	293208	12	0	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	RSPH10B2	chr7	6838396	293208	12	0	1	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	CCZ1B	chr7	6865926	320738	14	293376	14	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm107	FALSE	FALSE	FALSE	NA	26	C1GALT1	chr7	7222245	677057	22	677056	22	NA	NA	NA	NA	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	ARNT	chr1	150849244	953112	62	953112	62	NA	NA	NA	12	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	SETDB1	chr1	150898814	903542	59	865136	56	NA	NA	NA	58	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	CERS2	chr1	150947479	854877	54	854877	54	NA	NA	NA	17	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	ANXA9	chr1	150954498	847858	53	834242	52	NA	NA	NA	11	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	MINDY1	chr1	150979273	823083	50	823083	50	NA	NA	NA	43	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	PRUNE1	chr1	150980866	821490	49	794167	49	NA	NA	NA	49	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	BNIPL	chr1	151009028	793328	48	782280	48	NA	NA	NA	13	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	C1orf56	chr1	151020215	782141	47	779084	47	NA	NA	NA	14	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	CDC42SE1	chr1	151032125	770231	45	770231	45	NA	NA	NA	16	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	MLLT11	chr1	151032150	770206	44	761383	44	NA	NA	NA	44	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	GABPB2	chr1	151043053	759303	43	711349	41	NA	NA	NA	23	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	SEMA6C	chr1	151119140	683216	39	683216	39	NA	NA	NA	57	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	TNFAIP8L2	chr1	151129104	673252	36	670131	37	NA	NA	NA	64	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	TNFAIP8L2-SCNM1	chr1	151129104	673252	36	659583	34	NA	NA	NA	65	FALSE	FALSE
IBD	Huang2017-nonFm14	FALSE	FALSE	TRUE	NA	67	LYSMD1	chr1	151138424	663932	35	663932	36	NA	NA	NA	42	FALSE	FALSE
